record_id,source,doi,pmid,year,venue,title,reviewer_decision,reviewer_reason_code,reviewer_notes,leakage_note,author_protocol_claim_seen,protocol_red_flag,protocol_red_flag_type,protocol_red_flag_note
SCR-0687,WoS/Scopus,10.3389/fpsyg.2021.809459,,2022,FRONTIERS IN PSYCHOLOGY,Multi-Source and Multi-Representation Adaptation for Cross-Domain Electroencephalography Emotio,include-candidate,include,EEG cross-subject emotion (journal),multi-source multi-representation adaptation; last subject/session as target; cross-subject + cross-session,cross-subject/cross-session; UDA,no,,
SCR-0688,WoS/Scopus,10.3389/fpsyg.2022.833007,,2022,FRONTIERS IN PSYCHOLOGY,Cross-Modal Transfer Learning From EEG to Functional Near-Infrared Spectroscopy for Classificat,unclear-needs-fulltext,unclear-needs-fulltext,EEG->fNIRS transfer; construct unclear,,,,,
SCR-0689,WoS/Scopus,10.3389/fpsyg.2022.864047,,2022,FRONTIERS IN PSYCHOLOGY,Using Facial Micro-Expressions in Combination With EEG and Physiological Signals for Emotion Re,include-candidate,include,EEG cross-subject emotion (journal),facial + EEG + physio; SD + SI + cross-subject; DEAP + own,subject-dependent + subject-independent + cross-subject,no,,
SCR-0690,WoS/Scopus,10.3389/fpsyg.2022.899983,,2022,FRONTIERS IN PSYCHOLOGY,Transfer Discriminative Dictionary Pair Learning Approach for Across-Subject EEG Emotion Classi,include-candidate,include,EEG cross-subject emotion (journal),transfer discriminative dictionary pair; source-target; target calibration; cross-subject,cross-subject; transfer,no,,
SCR-0691,WoS/Scopus,10.3389/fpsyg.2023.1217178,,2023,FRONTIERS IN PSYCHOLOGY,Identifying relevant asymmetry features of EEG for emotion processing,include-candidate,include,EEG cross-subject emotion (journal),asymmetry features; leave-one-group-out (subject-disjoint) CV; logistic regression; 15 subjects,subject-independent; LOSO/LOGO,no,,leakage-aware (no subject in both train/test)
SCR-0692,WoS/Scopus,10.3389/fpsyt.2021.837149,,2022,FRONTIERS IN PSYCHIATRY,Depression Assessment Method: An EEG Emotion Recognition Framework Based on Spatiotemporal Neur,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0693,WoS/Scopus,10.3389/fpsyt.2025.1494369,,2025,FRONTIERS IN PSYCHIATRY,Identifying relevant EEG channels for subject-independent emotion recognition using attention n,include-candidate,include,EEG cross-subject emotion (journal),channel relevance for subject-independent; different individuals train/test; attention,subject-independent,no,,
SCR-0694,WoS/Scopus,10.3389/fpsyt.2025.1633860,,2025,FRONTIERS IN PSYCHIATRY,DGAT: a dynamic graph attention neural network framework for EEG emotion recognition,include-candidate,include,EEG cross-subject emotion (journal),DGAT dynamic graph attention; SD (5-fold within-subject) + SI (subject-split); SEED/DEAP,subject-dependent + subject-independent,no,,
SCR-0695,WoS/Scopus,10.3390/a18100664,,2025,ALGORITHMS,GMHCA-MCBILSTM: A Gated Multi-Head Cross-Modal Attention-Based Network for Emotion Recognition ,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0696,WoS,10.3390/ai6110288,,2025,AI,Understanding What the Brain Sees: Semantic Recognition from EEG Responses to Visual Stimuli Us,exclude,off-topic,off-topic: visual semantic decoding,,,,,
SCR-0697,WoS/Scopus,10.3390/app11020674,,2021,APPLIED SCIENCES-BASEL,A Novel Approach to EEG Speech Activity Detection with Visual Stimuli and Mobile BCI,exclude,off-topic,off-topic: speech-activity detection,,,,,
SCR-0698,WoS,10.3390/app11094131,,2021,APPLIED SCIENCES-BASEL,Emotion Recognition: An Evaluation of ERP Features Acquired from Frontal EEG Electrodes,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0699,WoS/Scopus,10.3390/app132312832,,2023,APPLIED SCIENCES-BASEL,A Fusion Framework for Confusion Analysis in Learning Based on EEG Signals,exclude,off-topic,off-topic: confusion analysis,,,,,
SCR-0700,WoS,10.3390/bdcc9110280,,2025,BIG DATA AND COGNITIVE COMPUTING,Cross-Dataset Emotion Valence Prediction Approach from 4-Channel EEG: CNN Model and Multi-Modal,include-candidate,include,EEG cross-subject emotion (journal),4-channel valence; random 80/10/10 + LOSO-CV (123-participant dataset); cross-dataset,subject-independent LOSO + random split,no,,LOSO present alongside random split
SCR-0701,WoS/Scopus,10.3390/bioengineering10010054,,2023,BIOENGINEERING-BASEL,A Novel Baseline Removal Paradigm for Subject-Independent Features in Emotion Classification Us,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0702,WoS/Scopus,10.3390/brainsci11111392,,2021,BRAIN SCIENCES,Manifold Feature Fusion with Dynamical Feature Selection for Cross-Subject Emotion Recognition,include-candidate,include,EEG cross-subject emotion (journal),MF-DFS manifold + GFK unsupervised DA; LOSO cross-subject; DEAP/MAHNOB/SEED; ~0.48-0.50 (realistic low),cross-subject; UDA (GFK),no,,realistic low accuracy; full text via Europe PMC (PMC8615971)
SCR-0703,WoS/Scopus,10.3390/brainsci12080987,,2022,BRAIN SCIENCES,CR-GCN: Channel-Relationships-Based Graph Convolutional Network for EEG Emotion Recognition,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0704,WoS/Scopus,10.3390/brainsci13040685,,2023,BRAIN SCIENCES,Emotion Recognition from Spatio-Temporal Representation of EEG Signals via 3D-CNN with Ensemble,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0705,WoS/Scopus,10.3390/brainsci13070977,,2023,BRAIN SCIENCES,Subject-Independent EEG Emotion Recognition Based on Genetically Optimized Projection Dictionar,include-candidate,include,EEG cross-subject emotion (journal),LOSOCV subject-independent (disjoint); SEED 69.89% / MPED 24.11% / GAMEEMO,subject-independent; LOSO,no,,full text via Europe PMC (PMC10377713)
SCR-0706,WoS/Scopus,10.3390/brainsci13091326,,2023,BRAIN SCIENCES,Cross-Sensory EEG Emotion Recognition with Filter Bank Riemannian Feature and Adversarial Domai,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0707,WoS/Scopus,10.3390/brainsci14030271,,2024,BRAIN SCIENCES,Subject-Independent Emotion Recognition Based on EEG Frequency Band Features and Self-Adaptive ,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0708,WoS,10.3390/brainsci14040344,,2024,BRAIN SCIENCES,MES-CTNet: A Novel Capsule Transformer Network Base on a Multi-Domain Feature Map for Electroen,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0709,WoS/Scopus,10.3390/brainsci15060615,,2025,BRAIN SCIENCES,EEG Emotion Recognition Using AttGraph: A Multi-Dimensional Attention-Based Dynamic Graph Convo,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0710,WoS/Scopus,10.3390/brainsci15111167,,2025,BRAIN SCIENCES,Objective Emotion Assessment Using a Triple Attention Network for an EEG-Based Brain-Computer I,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0711,WoS,10.3390/brainsci16010041,,2025,BRAIN SCIENCES,Deep Learning-Based EEG Emotion Recognition: A Review,exclude,non-primary-study,review,,,,,
SCR-0712,WoS/Scopus,10.3390/brainsci16010084,,2026,BRAIN SCIENCES,TSCL-LwF: A Cross-Subject Emotion Recognition Model via Multi-Scale CNN and Incremental Learnin,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0713,WoS/Scopus,10.3390/brainsci16020145,,2026,BRAIN SCIENCES,EEG-fNIRS Cross-Subject Emotion Recognition Based on Attention Graph Isomorphism Network and Co,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0714,WoS/Scopus,10.3390/brainsci16050507,,2026,BRAIN SCIENCES,Bi-Hemispheric Adversarial Domain Adaptation Neural Network for EEG-Based Emotion Recognition,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0715,WoS/Scopus,10.3390/diagnostics16010144,,2026,DIAGNOSTICS,Evaluating the Impact of Demographic Factors on Subject-Independent EEG-Based Emotion Recogniti,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0716,WoS/Scopus,10.3390/e24050577,,2022,ENTROPY,Semi-Supervised Cross-Subject Emotion Recognition Based on Stacked Denoising Autoencoder Archit,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0717,WoS/Scopus,10.3390/e24050705,,2022,ENTROPY,Multi-Classifier Fusion Based on MI-SFFS for Cross-Subject Emotion Recognition,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0718,WoS/Scopus,10.3390/e24091281,,2022,ENTROPY,Cross-Subject Emotion Recognition Using Fused Entropy Features of EEG,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0719,WoS/Scopus,10.3390/e27090986,,2025,ENTROPY,Cross-Subject EEG Emotion Recognition Using SSA-EMS Algorithm for Feature Extraction,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0720,WoS/Scopus,10.3390/electronics11040651,,2022,ELECTRONICS,Cross-Day EEG-Based Emotion Recognition Using Transfer Component Analysis,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0721,WoS/Scopus,10.3390/electronics12112359,,2023,ELECTRONICS,Study on Driver Cross-Subject Emotion Recognition Based on Raw Multi-Channels EEG Data,include-candidate,include,EEG cross-subject emotion (journal),driver emotion; transfer (source-target); 10-fold CV (subject split unclear),cross-subject (claimed); 10-fold,unclear,subject-mixed-kfold,10-fold CV; subject-level separation not evidenced in extracted text
SCR-0722,WoS/Scopus,10.3390/electronics14244833,,2025,ELECTRONICS,Coarse-to-Fine Open-Set Semantic Adaptation for EEG Emotion Recognition in 6G-Oriented Semantic,include-candidate,include,EEG cross-subject emotion (journal),coarse-to-fine open-set semantic DA; unlabeled target; cross-subject,cross-subject; open-set DA,no,,
SCR-0723,WoS,10.3390/electronics15101971,,2026,ELECTRONICS,Cognitive-Inspired Hierarchical Learning Framework for Cross-Dataset EEG-Based Emotion Recognit,include-candidate,include,EEG cross-subject emotion (journal),cognitive-inspired hierarchical; pretrain-finetune; cross-dataset,cross-dataset; transfer,no,,
SCR-0724,WoS,10.3390/electronics8091039,,2019,ELECTRONICS,Anxiety Level Recognition for Virtual Reality Therapy System Using Physiological Signals,unclear-needs-fulltext,unclear-needs-fulltext,anxiety via physiological; modality unclear,,,,,
SCR-0725,Scopus,10.3390/fi11050105,,2019,Future Internet,Combining facial expressions and electroencephalography to enhance emotion recognition,include-candidate,include,EEG cross-subject emotion (journal),facial + EEG; leave-one-trial-out CV (subject-dependent); pretrain+finetune; MAHNOB-HCI,subject-dependent (leave-one-trial-out),no,,protocol is subject-dependent (within-subject)
SCR-0726,WoS,10.3390/fractalfract9090585,,2025,FRACTAL AND FRACTIONAL,A Blind Few-Shot Learning for Multimodal-Biological Signals with Fractal Dimension Estimation,unclear-needs-fulltext,unclear-needs-fulltext,multimodal biological few-shot; construct unclear,,,,,
SCR-0727,WoS/Scopus,10.3390/info13110550,,2022,INFORMATION,Multimodal EEG Emotion Recognition Based on the Attention Recurrent Graph Convolutional Network,include-candidate,include,EEG cross-subject emotion (journal),multimodal attention recurrent graph + DAN; MK-MMD; source(train)-target(test),cross-subject; DA (multimodal),no,,
SCR-0728,WoS/Scopus,10.3390/info16070560,,2025,INFORMATION,CMHFE-DAN: A Transformer-Based Feature Extractor with Domain Adaptation for EEG-Based Emotion R,include-candidate,include,EEG cross-subject emotion (journal),transformer + DANN; SD + SI (LOSO); domain-invariant,subject-dependent + subject-independent (LOSO),no,,clearly distinguishes CV vs LOSO
SCR-0729,WoS/Scopus,10.3390/info17030257,,2026,INFORMATION,MCF-SCA: A Multi-Scale Spatio-Temporal Convolution and Multi-Order Gated Spatial-Channel Aggreg,include-candidate,include,EEG cross-subject emotion (journal),multi-scale conv + gated attention; SD (near-ceiling 99.5%) + cross-subject; 10-fold CV (varies by dataset); SEED/SEED-IV/DEAP/DREAMER,subject-dependent + cross-subject,no,,SD near-ceiling but labelled SD; cross-subject arm framed as unsolved
SCR-0730,WoS/Scopus,10.3390/math13010087,,2025,MATHEMATICS,EEG-RegNet: Regressive Emotion Recognition in Continuous VAD Space Using EEG Signals,include-candidate,include,EEG cross-subject emotion (journal),EEG-RegNet VAD regression; subject-independent; five-fold CV,subject-independent; 5-fold,no,,verify 5-fold is subject-grouped
SCR-0731,WoS/Scopus,10.3390/math14030474,,2026,MATHEMATICS,Multi-Database EEG Integration for Subject-Independent Emotion Recognition in Brain-Computer In,include-candidate,include,EEG cross-subject emotion (journal),multi-database integration; subject-independent,subject-independent,no,,
SCR-0732,WoS,10.3390/math14081348,,2026,MATHEMATICS,MSResBiMamba: A Deep Cascaded Architecture for EEG Signal Decoding,unclear-needs-fulltext,unclear-needs-fulltext,generic EEG signal decoding,,,,,
SCR-0733,WoS/Scopus/PubMed,10.3390/s16101558,,2016,SENSORS,ReliefF-Based EEG Sensor Selection Methods for Emotion Recognition,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0734,WoS/Scopus/PubMed,10.3390/s17051014,,2017,SENSORS,"A Fast, Efficient Domain Adaptation Technique for Cross-Domain Electroencephalography(EEG)-Base",include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0735,WoS/Scopus/PubMed,10.3390/s19030522,,2019,SENSORS,Investigating EEG Patterns for Dual-Stimuli Induced Human Fear Emotional State,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0736,WoS/Scopus/PubMed,10.3390/s20072034,,2020,SENSORS,Investigating the Use of Pretrained Convolutional Neural Network on Cross-Subject and Cross-Dat,include-candidate,include,EEG cross-subject emotion (journal),pretrained CNN; LOSO cross-subject (inductive; no target data); SEED 86.56% / DEAP 72.81%; cross-dataset SEED->DEAP 58.1%,cross-subject/cross-dataset; LOSO (inductive),no,,full text via Europe PMC (PMC7181114)
SCR-0737,WoS/Scopus/PubMed,10.3390/s20164551,,2020,SENSORS,CNN and LSTM-Based Emotion Charting Using Physiological Signals,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0738,WoS/Scopus/PubMed,10.3390/s20185328,,2020,SENSORS,FusionSense: Emotion Classification Using Feature Fusion of Multimodal Data and Deep Learning i,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0739,WoS/Scopus/PubMed,10.3390/s20236719,,2020,SENSORS,Interpretable Cross-Subject EEG-Based Emotion Recognition Using Channel-Wise Features†,include-candidate,include,EEG cross-subject emotion (journal),10-fold random split with SAME SUBJECT and SAME STIMULI in both train and test; near-ceiling DEAP 98.9-99.1% / SEED 99.63%,user-independent/cross-subject (claimed); 10-fold random,yes,subject-mixed-kfold,authors state same subject AND same stimuli appear in both train and test (10-fold random) despite cross-subject title; near-ceiling 98-99% = severe subject+stimulus leakage
SCR-0740,WoS/Scopus/PubMed,10.3390/s21051678,,2021,SENSORS,A Comparative Study of Window Size and Channel Arrangement on EEG-Emotion Recognition Using Dee,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0741,PubMed,10.3390/s21051792,33806712,2021,,Learning Subject-Generalized Topographical EEG Embeddings Using Deep Variational  Autoencoders ,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0742,WoS/Scopus,10.3390/s21103414,,2021,SENSORS,Predicting Exact Valence and Arousal Values from EEG,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0743,WoS/Scopus/PubMed,10.3390/s21155135,,2021,SENSORS,Affective Computing on Machine Learning-Based Emotion Recognition Using a Self-Made EEG Device,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0744,PubMed,10.3390/s22062241,35336418,2022,,An Unsupervised Deep-Transfer-Learning-Based Motor Imagery EEG Classification  Scheme for Brain,exclude,off-topic,off-topic: motor imagery,,,,,
SCR-0745,WoS/Scopus/PubMed,10.3390/s22218198,,2022,SENSORS,Graph Theoretical Analysis of EEG Functional Connectivity Patterns and Fusion with Physiologica,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0746,PubMed,10.3390/s22218250,36365948,2022,,Multi-Kernel Temporal and Spatial Convolution for EEG-Based Emotion  Classification.,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0747,Scopus/PubMed,10.3390/s23041917,,2023,Sensors,Emotion Classification from Multi-Band Electroencephalogram Data Using Dynamic Simplifying Grap,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0748,WoS/Scopus,10.3390/s24061979,,2024,SENSORS,FC-TFS-CGRU: A Temporal-Frequency-Spatial Electroencephalography Emotion Recognition Model Base,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0749,WoS/Scopus/PubMed,10.3390/s24113464,,2024,SENSORS,EEG Emotion Recognition Network Based on Attention and Spatiotemporal Convolution,include-candidate,include,EEG cross-subject emotion (journal),attention + spatiotemporal conv; SI = LOSO (14 train/1 test; 94.22%) + SD (95.26%); SEED; no target DA,subject-dependent + subject-independent (LOSO),no,,LOSO verified subject-disjoint; SEED SI 94.22% high-end for inductive; Europe PMC (PMC11174415)
SCR-0750,PubMed,10.3390/s24237690,39686227,2024,,An Empirical Model-Based Algorithm for Removing Motion-Caused Artifacts in Motor  Imagery EEG D,exclude,off-topic,off-topic: motor imagery artifact removal,,,,,
SCR-0751,WoS/PubMed,10.3390/s25051293,,2025,SENSORS,"Transformers in EEG Analysis: A Review of Architectures and Applications in Motor Imagery, Seiz",exclude,non-primary-study,review (transformers in EEG),,,,,
SCR-0752,PubMed,10.3390/s25164989,40871851,2025,,Integrating Cortical Source Reconstruction and Adversarial Learning for EEG  Classification.,unclear-needs-fulltext,unclear-needs-fulltext,cortical-source EEG classification; construct unclear,,,,,
SCR-0753,WoS/Scopus/PubMed,10.3390/s25185718,,2025,SENSORS,Attention-Based Transfer Enhancement Network for Cross-Corpus EEG Emotion Recognition,include-candidate,include,EEG cross-subject emotion (journal),,,,,
SCR-0754,WoS/Scopus/PubMed,10.3390/s25237262,,2025,SENSORS,Traditional Machine Learning Outperforms EEGNet for Consumer-Grade EEG Emotion Recognition: A C,include-candidate,include,EEG cross-subject emotion (journal),within-subject stratified 5-fold x3 seeds (subject-dependent; F1 0.945) + cross-dataset DREAMER->SEED-VII (0.619; DA); DREAMER,subject-dependent (within-subject 5-fold) + cross-dataset,no,,primary eval is within-subject not cross-subject; Europe PMC (PMC12693886)
SCR-0755,WoS/Scopus/PubMed,10.3390/s26031074,,2026,SENSORS,Decoding Non-Invasive Electroencephalography Signal via a Two-Discriminator Adversarial Network,unclear-needs-fulltext,unclear-needs-fulltext,EEG decoding adversarial; construct unclear,two-discriminator adversarial UDA; LOSO cross-subject (14 source/1 target); unlabeled target; SEED/SEED-IV,cross-subject; UDA,no,,full text confirms EMOTION recognition (was unclear at screening); Europe PMC (PMC12900132)
